Site_ID,Latitude,Longitude,Elevation_in_Meters,State,Species_ID,Genus,Species,Common_Name,Kingdom,Phenophase_ID,Phenophase_Description,First_Yes_Sample_Size,Mean_First_Yes_Year,Mean_First_Yes_DOY,Mean_First_Yes_Julian_Date,SE_First_Yes_In_Days,Min_First_Yes_DOY,Max_First_Yes_DOY,Median_First_Yes_DOY,Mean_NumDays_Since_Prior_No,SE_NumDays_Since_Prior_No,Last_Yes_Sample_Size,Mean_Last_Yes_Year,Mean_Last_Yes_DOY,Mean_Last_Yes_Julian_Date,SE_Last_Yes_in_Days,Mean_NumDays_Until_Next_No,SE_NumDays_Until_Next_No,Mean_AGDD
17574,40.863052,-73.881592,30,NY,96,Vitis,vinifera,wine grape,Plantae,371,Breaking leaf buds,1,2015,112,2457135,-9999.0,112,112,112,6.0,-9999.0,1,2015,239,2457262,-9999.0,7.0,-9999.0,351.75
17574,40.863052,-73.881592,30,NY,96,Vitis,vinifera,wine grape,Plantae,390,Ripe fruits,1,2015,218,2457241,-9999.0,218,218,218,14.0,-9999.0,1,2015,246,2457269,-9999.0,14.0,-9999.0,2592.5
17574,40.863052,-73.881592,30,NY,96,Vitis,vinifera,wine grape,Plantae,467,Early season leaf expansion,1,2015,120,2457143,-9999.0,120,120,120,8.0,-9999.0,1,2015,239,2457262,-9999.0,7.0,-9999.0,441.5
17574,40.863052,-73.881592,30,NY,96,Vitis,vinifera,wine grape,Plantae,483,Leaves,1,2015,120,2457143,-9999.0,120,120,120,8.0,-9999.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,441.5
17574,40.863052,-73.881592,30,NY,96,Vitis,vinifera,wine grape,Plantae,498,Colored leaves,1,2015,267,2457290,-9999.0,267,267,267,7.0,-9999.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,3764.0
17574,40.863052,-73.881592,30,NY,96,Vitis,vinifera,wine grape,Plantae,501,Open flowers,1,2015,155,2457178,-9999.0,155,155,155,7.0,-9999.0,1,2015,155,2457178,-9999.0,14.0,-9999.0,1084.25
17574,40.863052,-73.881592,30,NY,96,Vitis,vinifera,wine grape,Plantae,516,Fruits,1,2015,169,2457192,-9999.0,169,169,169,14.0,-9999.0,1,2015,246,2457269,-9999.0,14.0,-9999.0,1391.25
21414,42.44883,-72.428421,318,MA,96,Vitis,vinifera,wine grape,Plantae,471,Falling leaves,1,2015,317,2457340,-9999.0,317,317,317,7.0,-9999.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,3336.25
16610,37.991367,-122.132027,79,CA,96,Vitis,vinifera,wine grape,Plantae,371,Breaking leaf buds,3,2016,126,2457514,5.6666666666667,120,137,120,3.0,1.0,3,2016,242,2457630,0.0,2.0,0.0,1695.0
16610,37.991367,-122.132027,79,CA,96,Vitis,vinifera,wine grape,Plantae,390,Ripe fruits,3,2016,193,2457581,0.0,193,193,193,4.0,0.0,3,2016,277,2457665,1.3333333333333,4.0,1.0,3005.5
16610,37.991367,-122.132027,79,CA,96,Vitis,vinifera,wine grape,Plantae,467,Early season leaf expansion,3,2016,102,2457490,0.0,102,102,102,10.0,0.0,3,2016,242,2457630,0.0,2.0,0.0,1313.75
16610,37.991367,-122.132027,79,CA,96,Vitis,vinifera,wine grape,Plantae,471,Falling leaves,3,2016,170,2457558,8.6474145140486,153,182,174,7.6666666666667,4.2557151116012,3,2016,351,2457739,2.0275875100994,5.0,1.5275252316519,2530.1666666667
16610,37.991367,-122.132027,79,CA,96,Vitis,vinifera,wine grape,Plantae,483,Leaves,1,2016,327,2457715,-9999.0,327,327,327,4.0,-9999.0,3,2016,350,2457738,1.0,3.6666666666667,0.33333333333333,5559.25
16610,37.991367,-122.132027,79,CA,96,Vitis,vinifera,wine grape,Plantae,498,Colored leaves,3,2016,170,2457558,7.6376261582597,155,180,175,2.6666666666667,1.2018504251547,3,2016,350,2457738,1.0,3.6666666666667,0.33333333333333,2538.5
16610,37.991367,-122.132027,79,CA,96,Vitis,vinifera,wine grape,Plantae,500,Flowers or flower buds,3,2016,107,2457495,5.3333333333333,102,118,102,9.0,1.0,3,2016,148,2457536,10.666666666667,12.333333333333,3.6666666666667,1398.4166666667
16610,37.991367,-122.132027,79,CA,96,Vitis,vinifera,wine grape,Plantae,501,Open flowers,1,2016,159,2457547,-9999.0,159,159,159,1.0,-9999.0,1,2016,169,2457557,-9999.0,5.0,-9999.0,2318.75
16610,37.991367,-122.132027,79,CA,96,Vitis,vinifera,wine grape,Plantae,504,Recent fruit or seed drop,3,2016,224,2457612,15.567059238447,193,242,237,4.3333333333333,0.8819171036882,3,2016,275,2457663,1.0,3.0,0.0,3659.9166666667
16610,37.991367,-122.132027,79,CA,96,Vitis,vinifera,wine grape,Plantae,516,Fruits,3,2016,109,2457497,2.3333333333333,104,111,111,2.0,0.0,3,2016,286,2457674,0.0,28.666666666667,0.66666666666667,1424.3333333333
17574,40.863052,-73.881592,30,NY,96,Vitis,vinifera,wine grape,Plantae,371,Breaking leaf buds,1,2016,107,2457495,-9999.0,107,107,107,7.0,-9999.0,1,2016,121,2457509,-9999.0,2.0,-9999.0,551.75
17574,40.863052,-73.881592,30,NY,96,Vitis,vinifera,wine grape,Plantae,390,Ripe fruits,1,2016,171,2457559,-9999.0,171,171,171,8.0,-9999.0,1,2016,288,2457676,-9999.0,9.0,-9999.0,1658.25
17574,40.863052,-73.881592,30,NY,96,Vitis,vinifera,wine grape,Plantae,467,Early season leaf expansion,1,2016,114,2457502,-9999.0,114,114,114,7.0,-9999.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,662.5
17574,40.863052,-73.881592,30,NY,96,Vitis,vinifera,wine grape,Plantae,471,Falling leaves,1,2016,269,2457657,-9999.0,269,269,269,7.0,-9999.0,1,2016,297,2457685,-9999.0,14.0,-9999.0,4080.25
17574,40.863052,-73.881592,30,NY,96,Vitis,vinifera,wine grape,Plantae,483,Leaves,1,2016,114,2457502,-9999.0,114,114,114,7.0,-9999.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,662.5
17574,40.863052,-73.881592,30,NY,96,Vitis,vinifera,wine grape,Plantae,498,Colored leaves,1,2016,269,2457657,-9999.0,269,269,269,14.0,-9999.0,1,2016,297,2457685,-9999.0,14.0,-9999.0,4080.25
17574,40.863052,-73.881592,30,NY,96,Vitis,vinifera,wine grape,Plantae,501,Open flowers,1,2016,135,2457523,-9999.0,135,135,135,2.0,-9999.0,1,2016,135,2457523,-9999.0,28.0,-9999.0,932.75
17574,40.863052,-73.881592,30,NY,96,Vitis,vinifera,wine grape,Plantae,516,Fruits,1,2016,163,2457551,-9999.0,163,163,163,28.0,-9999.0,1,2016,284,2457672,-9999.0,4.0,-9999.0,1487.0
6466,37.109486,-122.111435,333,CA,96,Vitis,vinifera,wine grape,Plantae,371,Breaking leaf buds,0,-9999,-9999,-9999,-9999.0,-9999,-9999,-9999,-9999.0,-9999.0,1,2017,96,2457850,-9999.0,11.0,-9999.0,-9999.0
6466,37.109486,-122.111435,333,CA,96,Vitis,vinifera,wine grape,Plantae,516,Fruits,1,2017,163,2457917,-9999.0,163,163,163,10.0,-9999.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,2150.25
16610,37.991367,-122.132027,79,CA,96,Vitis,vinifera,wine grape,Plantae,371,Breaking leaf buds,3,2017,82,2457836,2.3333333333333,80,87,80,1.0,0.0,3,2017,208,2457962,8.3333333333333,6.6666666666667,1.3333333333333,913.58333333333
16610,37.991367,-122.132027,79,CA,96,Vitis,vinifera,wine grape,Plantae,390,Ripe fruits,3,2017,195,2457949,0.0,195,195,195,4.0,0.0,3,2017,345,2458099,0.0,1.0,0.0,2947.75
16610,37.991367,-122.132027,79,CA,96,Vitis,vinifera,wine grape,Plantae,467,Early season leaf expansion,3,2017,89,2457843,1.0,87,90,90,2.3333333333333,0.66666666666667,3,2017,224,2457978,0.0,6.0,0.0,1004.5833333333
16610,37.991367,-122.132027,79,CA,96,Vitis,vinifera,wine grape,Plantae,471,Falling leaves,3,2017,197,2457951,4.6666666666667,188,202,202,11.666666666667,4.6666666666667,3,2017,347,2458101,5.8404718226451,2.0,1.0,3003.4166666667
16610,37.991367,-122.132027,79,CA,96,Vitis,vinifera,wine grape,Plantae,483,Leaves,3,2017,89,2457843,1.0,87,90,90,2.3333333333333,0.66666666666667,3,2017,347,2458101,5.8404718226451,2.0,1.0,1004.5833333333
16610,37.991367,-122.132027,79,CA,96,Vitis,vinifera,wine grape,Plantae,498,Colored leaves,3,2017,184,2457938,38.454879765483,115,248,188,12.0,5.8594652770823,3,2017,347,2458101,5.8404718226451,2.0,1.0,2774.1666666667
16610,37.991367,-122.132027,79,CA,96,Vitis,vinifera,wine grape,Plantae,500,Flowers or flower buds,3,2017,106,2457860,2.9059326290271,101,111,107,2.3333333333333,0.66666666666667,3,2017,167,2457921,0.0,21.0,0.0,1250.1666666667
16610,37.991367,-122.132027,79,CA,96,Vitis,vinifera,wine grape,Plantae,501,Open flowers,3,2017,144,2457898,1.2018504251547,142,146,145,2.6666666666667,0.8819171036882,3,2017,167,2457921,0.0,21.0,0.0,1904.8333333333
16610,37.991367,-122.132027,79,CA,96,Vitis,vinifera,wine grape,Plantae,504,Recent fruit or seed drop,3,2017,274,2458028,35.713365067499,230,345,248,7.6666666666667,3.2829526005987,3,2017,345,2458099,0.0,1.0,0.0,4551.5833333333
16610,37.991367,-122.132027,79,CA,96,Vitis,vinifera,wine grape,Plantae,516,Fruits,3,2017,151,2457905,2.3333333333333,146,153,153,3.3333333333333,0.33333333333333,3,2017,345,2458099,0.0,1.0,0.0,2014.9166666667
17574,40.863052,-73.881592,30,NY,96,Vitis,vinifera,wine grape,Plantae,371,Breaking leaf buds,1,2017,108,2457862,-9999.0,108,108,108,4.0,-9999.0,1,2017,180,2457934,-9999.0,9.0,-9999.0,607.0
17574,40.863052,-73.881592,30,NY,96,Vitis,vinifera,wine grape,Plantae,390,Ripe fruits,1,2017,180,2457934,-9999.0,180,180,180,9.0,-9999.0,1,2017,246,2458000,-9999.0,14.0,-9999.0,1890.25
17574,40.863052,-73.881592,30,NY,96,Vitis,vinifera,wine grape,Plantae,467,Early season leaf expansion,1,2017,127,2457881,-9999.0,127,127,127,5.0,-9999.0,1,2017,204,2457958,-9999.0,20.0,-9999.0,878.0
17574,40.863052,-73.881592,30,NY,96,Vitis,vinifera,wine grape,Plantae,471,Falling leaves,1,2017,224,2457978,-9999.0,224,224,224,20.0,-9999.0,1,2017,309,2458063,-9999.0,19.0,-9999.0,2951.5
17574,40.863052,-73.881592,30,NY,96,Vitis,vinifera,wine grape,Plantae,483,Leaves,1,2017,122,2457876,-9999.0,122,122,122,5.0,-9999.0,1,2017,309,2458063,-9999.0,19.0,-9999.0,811.25
17574,40.863052,-73.881592,30,NY,96,Vitis,vinifera,wine grape,Plantae,498,Colored leaves,1,2017,224,2457978,-9999.0,224,224,224,20.0,-9999.0,1,2017,309,2458063,-9999.0,19.0,-9999.0,2951.5
17574,40.863052,-73.881592,30,NY,96,Vitis,vinifera,wine grape,Plantae,500,Flowers or flower buds,1,2017,127,2457881,-9999.0,127,127,127,5.0,-9999.0,1,2017,162,2457916,-9999.0,9.0,-9999.0,878.0
17574,40.863052,-73.881592,30,NY,96,Vitis,vinifera,wine grape,Plantae,501,Open flowers,1,2017,154,2457908,-9999.0,154,154,154,11.0,-9999.0,1,2017,162,2457916,-9999.0,9.0,-9999.0,1321.0
17574,40.863052,-73.881592,30,NY,96,Vitis,vinifera,wine grape,Plantae,516,Fruits,1,2017,171,2457925,-9999.0,171,171,171,17.0,-9999.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,1682.25
6466,37.109486,-122.111435,333,CA,96,Vitis,vinifera,wine grape,Plantae,371,Breaking leaf buds,1,2018,178,2458297,-9999.0,178,178,178,21.0,-9999.0,1,2018,144,2458263,-9999.0,13.0,-9999.0,2461.0
6466,37.109486,-122.111435,333,CA,96,Vitis,vinifera,wine grape,Plantae,501,Open flowers,1,2018,157,2458276,-9999.0,157,157,157,13.0,-9999.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,2079.5
16610,37.991367,-122.132027,79,CA,96,Vitis,vinifera,wine grape,Plantae,371,Breaking leaf buds,3,2018,97,2458216,1.6666666666667,95,100,95,2.3333333333333,1.3333333333333,3,2018,218,2458337,11.333333333333,12.666666666667,7.6666666666667,1134.4166666667
16610,37.991367,-122.132027,79,CA,96,Vitis,vinifera,wine grape,Plantae,390,Ripe fruits,3,2018,218,2458337,11.0,207,240,207,12.666666666667,7.6666666666667,3,2018,300,2458419,6.6916199666282,11.666666666667,7.3105707331538,3399.8333333333
16610,37.991367,-122.132027,79,CA,96,Vitis,vinifera,wine grape,Plantae,467,Early season leaf expansion,3,2018,101,2458220,0.0,101,101,101,1.0,0.0,3,2018,274,2458393,2.6666666666667,9.6666666666667,1.3333333333333,1196.25
16610,37.991367,-122.132027,79,CA,96,Vitis,vinifera,wine grape,Plantae,471,Falling leaves,3,2018,231,2458350,9.3333333333333,212,240,240,20.333333333333,7.6666666666667,3,2018,306,2458425,2.3333333333333,13.333333333333,6.3333333333333,3668.6666666667
16610,37.991367,-122.132027,79,CA,96,Vitis,vinifera,wine grape,Plantae,483,Leaves,3,2018,101,2458220,0.33333333333333,100,101,101,2.3333333333333,1.3333333333333,3,2018,311,2458430,0.0,26.0,0.0,1192.0833333333
16610,37.991367,-122.132027,79,CA,96,Vitis,vinifera,wine grape,Plantae,498,Colored leaves,3,2018,186,2458305,6.0,174,192,192,6.6666666666667,0.66666666666667,3,2018,311,2458430,0.0,26.0,0.0,2702.9166666667
16610,37.991367,-122.132027,79,CA,96,Vitis,vinifera,wine grape,Plantae,500,Flowers or flower buds,3,2018,112,2458231,2.185812841434,108,115,114,2.3333333333333,1.3333333333333,3,2018,178,2458297,12.0,7.0,1.0,1355.25
16610,37.991367,-122.132027,79,CA,96,Vitis,vinifera,wine grape,Plantae,501,Open flowers,3,2018,154,2458273,2.0,150,156,156,4.3333333333333,1.6666666666667,3,2018,166,2458285,0.0,8.0,0.0,2050.4166666667
16610,37.991367,-122.132027,79,CA,96,Vitis,vinifera,wine grape,Plantae,504,Recent fruit or seed drop,3,2018,269,2458388,16.455326729597,241,298,269,10.666666666667,8.6858761471969,3,2018,302,2458421,2.0,6.0,1.0,4436.6666666667
16610,37.991367,-122.132027,79,CA,96,Vitis,vinifera,wine grape,Plantae,516,Fruits,3,2018,137,2458256,0.0,137,137,137,1.0,0.0,3,2018,300,2458419,6.6916199666282,11.666666666667,7.3105707331538,1750.25
17574,40.863052,-73.881592,30,NY,96,Vitis,vinifera,wine grape,Plantae,371,Breaking leaf buds,1,2018,132,2458251,-9999.0,132,132,132,16.0,-9999.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,787.0
17574,40.863052,-73.881592,30,NY,96,Vitis,vinifera,wine grape,Plantae,467,Early season leaf expansion,1,2018,132,2458251,-9999.0,132,132,132,16.0,-9999.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,787.0
17574,40.863052,-73.881592,30,NY,96,Vitis,vinifera,wine grape,Plantae,471,Falling leaves,0,-9999,-9999,-9999,-9999.0,-9999,-9999,-9999,-9999.0,-9999.0,1,2018,287,2458406,-9999.0,7.0,-9999.0,-9999.0
17574,40.863052,-73.881592,30,NY,96,Vitis,vinifera,wine grape,Plantae,483,Leaves,1,2018,132,2458251,-9999.0,132,132,132,16.0,-9999.0,1,2018,287,2458406,-9999.0,7.0,-9999.0,787.0
17574,40.863052,-73.881592,30,NY,96,Vitis,vinifera,wine grape,Plantae,498,Colored leaves,0,-9999,-9999,-9999,-9999.0,-9999,-9999,-9999,-9999.0,-9999.0,1,2018,287,2458406,-9999.0,7.0,-9999.0,-9999.0
6466,37.109486,-122.111435,333,CA,96,Vitis,vinifera,wine grape,Plantae,467,Early season leaf expansion,1,2019,94,2458578,-9999.0,94,94,94,13.0,-9999.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,1007.25
6466,37.109486,-122.111435,333,CA,96,Vitis,vinifera,wine grape,Plantae,483,Leaves,1,2019,94,2458578,-9999.0,94,94,94,13.0,-9999.0,1,2019,94,2458578,-9999.0,7.0,-9999.0,1007.25
16610,37.991367,-122.132027,79,CA,96,Vitis,vinifera,wine grape,Plantae,371,Breaking leaf buds,1,2019,91,2458575,-9999.0,91,91,91,28.0,-9999.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,976.25
16610,37.991367,-122.132027,79,CA,96,Vitis,vinifera,wine grape,Plantae,390,Ripe fruits,3,2019,241,2458725,2.9059326290271,236,246,242,3.3333333333333,0.33333333333333,3,2019,303,2458787,1.0,4.3333333333333,0.66666666666667,3892.3333333333
16610,37.991367,-122.132027,79,CA,96,Vitis,vinifera,wine grape,Plantae,467,Early season leaf expansion,2,2019,170,2458654,79.0,91,249,170,15.5,12.5,1,2019,249,2458733,-9999.0,4.0,-9999.0,2521.5
16610,37.991367,-122.132027,79,CA,96,Vitis,vinifera,wine grape,Plantae,471,Falling leaves,3,2019,251,2458735,2.3333333333333,249,256,249,3.0,0.0,3,2019,332,2458816,6.2271805640898,3.3333333333333,0.33333333333333,4118.0833333333
16610,37.991367,-122.132027,79,CA,96,Vitis,vinifera,wine grape,Plantae,483,Leaves,1,2019,91,2458575,-9999.0,91,91,91,28.0,-9999.0,3,2019,332,2458816,6.2271805640898,3.3333333333333,0.33333333333333,976.25
16610,37.991367,-122.132027,79,CA,96,Vitis,vinifera,wine grape,Plantae,498,Colored leaves,3,2019,255,2458739,3.2145502536643,249,260,256,3.3333333333333,0.33333333333333,3,2019,332,2458816,6.2271805640898,3.3333333333333,0.33333333333333,4197.5833333333
16610,37.991367,-122.132027,79,CA,96,Vitis,vinifera,wine grape,Plantae,504,Recent fruit or seed drop,3,2019,253,2458737,5.56776436283,246,264,249,3.6666666666667,0.33333333333333,3,2019,317,2458801,1.3333333333333,3.6666666666667,0.33333333333333,4152.25
