Site_ID,Latitude,Longitude,Elevation_in_Meters,State,Species_ID,Genus,Species,Common_Name,Kingdom,Phenophase_ID,Phenophase_Description,First_Yes_Sample_Size,Mean_First_Yes_Year,Mean_First_Yes_DOY,Mean_First_Yes_Julian_Date,SE_First_Yes_In_Days,Min_First_Yes_DOY,Max_First_Yes_DOY,Median_First_Yes_DOY,Mean_NumDays_Since_Prior_No,SE_NumDays_Since_Prior_No,Last_Yes_Sample_Size,Mean_Last_Yes_Year,Mean_Last_Yes_DOY,Mean_Last_Yes_Julian_Date,SE_Last_Yes_in_Days,Mean_NumDays_Until_Next_No,SE_NumDays_Until_Next_No,Mean_AGDD
443,42.304653,-83.70118,277,MI,3,Acer,rubrum,red maple,Plantae,371,Breaking leaf buds,1,2010,99,2455296,-9999.0,99,99,99,2.0,-9999.0,1,2010,121,2455318,-9999.0,4.0,-9999.0,275.25
443,42.304653,-83.70118,277,MI,3,Acer,rubrum,red maple,Plantae,390,Ripe fruits,1,2010,125,2455322,-9999.0,125,125,125,4.0,-9999.0,1,2010,135,2455332,-9999.0,7.0,-9999.0,569.75
443,42.304653,-83.70118,277,MI,3,Acer,rubrum,red maple,Plantae,483,Leaves,1,2010,104,2455301,-9999.0,104,104,104,2.0,-9999.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,319.75
443,42.304653,-83.70118,277,MI,3,Acer,rubrum,red maple,Plantae,501,Open flowers,0,-9999,-9999,-9999,-9999.0,-9999,-9999,-9999,-9999.0,-9999.0,1,2010,106,2455303,-9999.0,3.0,-9999.0,-9999.0
459,36.524502,-92.751999,229,MO,3,Acer,rubrum,red maple,Plantae,180,>=75% of full leaf size (deciduous),2,2010,115,2455312,0.0,115,115,115,19.0,0.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,808.75
459,36.524502,-92.751999,229,MO,3,Acer,rubrum,red maple,Plantae,181,>=50% of leaves colored (deciduous),0,-9999,-9999,-9999,-9999.0,-9999,-9999,-9999,-9999.0,-9999.0,1,2010,308,2455505,-9999.0,10.0,-9999.0,-9999.0
459,36.524502,-92.751999,229,MO,3,Acer,rubrum,red maple,Plantae,182,All leaves colored (deciduous),2,2010,298,2455495,0.0,298,298,298,9.0,0.0,1,2010,308,2455505,-9999.0,10.0,-9999.0,4998.5
459,36.524502,-92.751999,229,MO,3,Acer,rubrum,red maple,Plantae,183,>=50% of leaves fallen (deciduous),2,2010,308,2455505,0.0,308,308,308,10.0,0.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,5125.0
459,36.524502,-92.751999,229,MO,3,Acer,rubrum,red maple,Plantae,184,All leaves fallen (deciduous),2,2010,318,2455515,0.0,318,318,318,10.0,0.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,5240.5
459,36.524502,-92.751999,229,MO,3,Acer,rubrum,red maple,Plantae,186,Full flowering (50%),1,2010,83,2455280,-9999.0,83,83,83,13.0,-9999.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,320.25
459,36.524502,-92.751999,229,MO,3,Acer,rubrum,red maple,Plantae,371,Breaking leaf buds,2,2010,95,2455292,1.0,94,96,95,6.5,4.5,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,487.75
459,36.524502,-92.751999,229,MO,3,Acer,rubrum,red maple,Plantae,390,Ripe fruits,2,2010,96,2455293,0.0,96,96,96,2.0,0.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,508.25
459,36.524502,-92.751999,229,MO,3,Acer,rubrum,red maple,Plantae,483,Leaves,2,2010,106,2455303,9.5,96,115,106,10.5,8.5,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,658.5
459,36.524502,-92.751999,229,MO,3,Acer,rubrum,red maple,Plantae,501,Open flowers,2,2010,89,2455286,5.5,83,94,89,12.0,1.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,393.75
637,44.34095,-72.46122,266,VT,3,Acer,rubrum,red maple,Plantae,180,>=75% of full leaf size (deciduous),3,2010,138,2455335,2.3333333333333,136,143,136,7.6666666666667,0.33333333333333,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,568.91666666667
637,44.34095,-72.46122,266,VT,3,Acer,rubrum,red maple,Plantae,186,Full flowering (50%),2,2010,98,2455295,0.0,98,98,98,2.0,0.0,2,2010,114,2455311,0.0,8.0,0.0,206.0
637,44.34095,-72.46122,266,VT,3,Acer,rubrum,red maple,Plantae,371,Breaking leaf buds,3,2010,122,2455319,0.0,122,122,122,8.0,0.0,3,2010,131,2455328,2.6666666666667,7.6666666666667,0.33333333333333,383.75
637,44.34095,-72.46122,266,VT,3,Acer,rubrum,red maple,Plantae,390,Ripe fruits,1,2010,143,2455340,-9999.0,143,143,143,7.0,-9999.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,639.25
637,44.34095,-72.46122,266,VT,3,Acer,rubrum,red maple,Plantae,483,Leaves,3,2010,122,2455319,0.0,122,122,122,8.0,0.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,383.75
637,44.34095,-72.46122,266,VT,3,Acer,rubrum,red maple,Plantae,501,Open flowers,2,2010,94,2455291,0.0,94,94,94,3.0,0.0,2,2010,108,2455305,0.0,6.0,0.0,155.5
950,30.178402,-81.757507,4,FL,3,Acer,rubrum,red maple,Plantae,180,>=75% of full leaf size (deciduous),1,2010,73,2455270,-9999.0,73,73,73,28.0,-9999.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,755.5
950,30.178402,-81.757507,4,FL,3,Acer,rubrum,red maple,Plantae,181,>=50% of leaves colored (deciduous),1,2010,73,2455270,-9999.0,73,73,73,28.0,-9999.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,755.5
950,30.178402,-81.757507,4,FL,3,Acer,rubrum,red maple,Plantae,183,>=50% of leaves fallen (deciduous),0,-9999,-9999,-9999,-9999.0,-9999,-9999,-9999,-9999.0,-9999.0,1,2010,31,2455228,-9999.0,14.0,-9999.0,-9999.0
950,30.178402,-81.757507,4,FL,3,Acer,rubrum,red maple,Plantae,184,All leaves fallen (deciduous),0,-9999,-9999,-9999,-9999.0,-9999,-9999,-9999,-9999.0,-9999.0,1,2010,31,2455228,-9999.0,14.0,-9999.0,-9999.0
950,30.178402,-81.757507,4,FL,3,Acer,rubrum,red maple,Plantae,186,Full flowering (50%),0,-9999,-9999,-9999,-9999.0,-9999,-9999,-9999,-9999.0,-9999.0,1,2010,31,2455228,-9999.0,14.0,-9999.0,-9999.0
950,30.178402,-81.757507,4,FL,3,Acer,rubrum,red maple,Plantae,371,Breaking leaf buds,1,2010,45,2455242,-9999.0,45,45,45,14.0,-9999.0,1,2010,45,2455242,-9999.0,28.0,-9999.0,436.75
950,30.178402,-81.757507,4,FL,3,Acer,rubrum,red maple,Plantae,390,Ripe fruits,1,2010,31,2455228,-9999.0,31,31,31,21.0,-9999.0,1,2010,31,2455228,-9999.0,14.0,-9999.0,298.5
950,30.178402,-81.757507,4,FL,3,Acer,rubrum,red maple,Plantae,483,Leaves,1,2010,73,2455270,-9999.0,73,73,73,28.0,-9999.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,755.5
950,30.178402,-81.757507,4,FL,3,Acer,rubrum,red maple,Plantae,501,Open flowers,0,-9999,-9999,-9999,-9999.0,-9999,-9999,-9999,-9999.0,-9999.0,1,2010,31,2455228,-9999.0,14.0,-9999.0,-9999.0
1068,38.776115,-75.152031,2,DE,3,Acer,rubrum,red maple,Plantae,184,All leaves fallen (deciduous),0,-9999,-9999,-9999,-9999.0,-9999,-9999,-9999,-9999.0,-9999.0,1,2010,75,2455272,-9999.0,22.0,-9999.0,-9999.0
1068,38.776115,-75.152031,2,DE,3,Acer,rubrum,red maple,Plantae,371,Breaking leaf buds,1,2010,97,2455294,-9999.0,97,97,97,22.0,-9999.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,492.75
1068,38.776115,-75.152031,2,DE,3,Acer,rubrum,red maple,Plantae,483,Leaves,1,2010,97,2455294,-9999.0,97,97,97,22.0,-9999.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,492.75
1385,38.845295,-77.329628,133,VA,3,Acer,rubrum,red maple,Plantae,181,>=50% of leaves colored (deciduous),1,2010,315,2455512,-9999.0,315,315,315,2.0,-9999.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,4886.75
1385,38.845295,-77.329628,133,VA,3,Acer,rubrum,red maple,Plantae,182,All leaves colored (deciduous),1,2010,317,2455514,-9999.0,317,317,317,2.0,-9999.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,4902.75
1385,38.845295,-77.329628,133,VA,3,Acer,rubrum,red maple,Plantae,183,>=50% of leaves fallen (deciduous),1,2010,320,2455517,-9999.0,320,320,320,1.0,-9999.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,4932.0
1385,38.845295,-77.329628,133,VA,3,Acer,rubrum,red maple,Plantae,184,All leaves fallen (deciduous),1,2010,321,2455518,-9999.0,321,321,321,1.0,-9999.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,4944.25
1385,38.845295,-77.329628,133,VA,3,Acer,rubrum,red maple,Plantae,371,Breaking leaf buds,1,2010,90,2455287,-9999.0,90,90,90,15.0,-9999.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,356.5
1385,38.845295,-77.329628,133,VA,3,Acer,rubrum,red maple,Plantae,483,Leaves,1,2010,93,2455290,-9999.0,93,93,93,1.0,-9999.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,402.75
1419,42.011166,-88.503304,280,IL,3,Acer,rubrum,red maple,Plantae,180,>=75% of full leaf size (deciduous),1,2010,113,2455310,-9999.0,113,113,113,2.0,-9999.0,1,2010,285,2455482,-9999.0,2.0,-9999.0,417.75
1419,42.011166,-88.503304,280,IL,3,Acer,rubrum,red maple,Plantae,181,>=50% of leaves colored (deciduous),1,2010,287,2455484,-9999.0,287,287,287,2.0,-9999.0,1,2010,287,2455484,-9999.0,8.0,-9999.0,3788.25
1419,42.011166,-88.503304,280,IL,3,Acer,rubrum,red maple,Plantae,182,All leaves colored (deciduous),1,2010,295,2455492,-9999.0,295,295,295,8.0,-9999.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,3868.0
1419,42.011166,-88.503304,280,IL,3,Acer,rubrum,red maple,Plantae,183,>=50% of leaves fallen (deciduous),1,2010,304,2455501,-9999.0,304,304,304,3.0,-9999.0,1,2010,306,2455503,-9999.0,2.0,-9999.0,3960.25
1419,42.011166,-88.503304,280,IL,3,Acer,rubrum,red maple,Plantae,184,All leaves fallen (deciduous),1,2010,308,2455505,-9999.0,308,308,308,2.0,-9999.0,1,2010,308,2455505,-9999.0,3.0,-9999.0,3982.5
1419,42.011166,-88.503304,280,IL,3,Acer,rubrum,red maple,Plantae,186,Full flowering (50%),1,2010,93,2455290,-9999.0,93,93,93,3.0,-9999.0,1,2010,95,2455292,-9999.0,4.0,-9999.0,191.5
1419,42.011166,-88.503304,280,IL,3,Acer,rubrum,red maple,Plantae,371,Breaking leaf buds,1,2010,106,2455303,-9999.0,106,106,106,7.0,-9999.0,1,2010,106,2455303,-9999.0,5.0,-9999.0,353.25
1419,42.011166,-88.503304,280,IL,3,Acer,rubrum,red maple,Plantae,390,Ripe fruits,1,2010,138,2455335,-9999.0,138,138,138,3.0,-9999.0,1,2010,138,2455335,-9999.0,4.0,-9999.0,726.0
1419,42.011166,-88.503304,280,IL,3,Acer,rubrum,red maple,Plantae,483,Leaves,1,2010,106,2455303,-9999.0,106,106,106,7.0,-9999.0,1,2010,113,2455310,-9999.0,2.0,-9999.0,353.25
1419,42.011166,-88.503304,280,IL,3,Acer,rubrum,red maple,Plantae,501,Open flowers,1,2010,90,2455287,-9999.0,90,90,90,6.0,-9999.0,1,2010,90,2455287,-9999.0,3.0,-9999.0,138.5
1461,42.283501,-83.771729,284,MI,3,Acer,rubrum,red maple,Plantae,180,>=75% of full leaf size (deciduous),1,2010,132,2455329,-9999.0,132,132,132,8.0,-9999.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,628.75
1461,42.283501,-83.771729,284,MI,3,Acer,rubrum,red maple,Plantae,181,>=50% of leaves colored (deciduous),1,2010,298,2455495,-9999.0,298,298,298,7.0,-9999.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,3808.25
1461,42.283501,-83.771729,284,MI,3,Acer,rubrum,red maple,Plantae,182,All leaves colored (deciduous),1,2010,298,2455495,-9999.0,298,298,298,7.0,-9999.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,3808.25
1461,42.283501,-83.771729,284,MI,3,Acer,rubrum,red maple,Plantae,183,>=50% of leaves fallen (deciduous),1,2010,302,2455499,-9999.0,302,302,302,4.0,-9999.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,3859.5
1461,42.283501,-83.771729,284,MI,3,Acer,rubrum,red maple,Plantae,184,All leaves fallen (deciduous),1,2010,318,2455515,-9999.0,318,318,318,5.0,-9999.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,3944.0
1461,42.283501,-83.771729,284,MI,3,Acer,rubrum,red maple,Plantae,186,Full flowering (50%),1,2010,97,2455294,-9999.0,97,97,97,12.0,-9999.0,1,2010,101,2455298,-9999.0,4.0,-9999.0,253.75
1461,42.283501,-83.771729,284,MI,3,Acer,rubrum,red maple,Plantae,371,Breaking leaf buds,1,2010,97,2455294,-9999.0,97,97,97,12.0,-9999.0,1,2010,116,2455313,-9999.0,3.0,-9999.0,253.75
1461,42.283501,-83.771729,284,MI,3,Acer,rubrum,red maple,Plantae,390,Ripe fruits,1,2010,119,2455316,-9999.0,119,119,119,3.0,-9999.0,1,2010,137,2455334,-9999.0,13.0,-9999.0,460.0
1461,42.283501,-83.771729,284,MI,3,Acer,rubrum,red maple,Plantae,483,Leaves,1,2010,105,2455302,-9999.0,105,105,105,4.0,-9999.0,1,2010,313,2455510,-9999.0,5.0,-9999.0,328.25
1461,42.283501,-83.771729,284,MI,3,Acer,rubrum,red maple,Plantae,501,Open flowers,1,2010,97,2455294,-9999.0,97,97,97,12.0,-9999.0,1,2010,101,2455298,-9999.0,4.0,-9999.0,253.75
1476,34.750793,-82.344971,262,SC,3,Acer,rubrum,red maple,Plantae,183,>=50% of leaves fallen (deciduous),0,-9999,-9999,-9999,-9999.0,-9999,-9999,-9999,-9999.0,-9999.0,1,2010,97,2455294,-9999.0,2.0,-9999.0,-9999.0
1476,34.750793,-82.344971,262,SC,3,Acer,rubrum,red maple,Plantae,184,All leaves fallen (deciduous),0,-9999,-9999,-9999,-9999.0,-9999,-9999,-9999,-9999.0,-9999.0,1,2010,97,2455294,-9999.0,2.0,-9999.0,-9999.0
1476,34.750793,-82.344971,262,SC,3,Acer,rubrum,red maple,Plantae,186,Full flowering (50%),0,-9999,-9999,-9999,-9999.0,-9999,-9999,-9999,-9999.0,-9999.0,1,2010,79,2455276,-9999.0,18.0,-9999.0,-9999.0
1476,34.750793,-82.344971,262,SC,3,Acer,rubrum,red maple,Plantae,371,Breaking leaf buds,1,2010,99,2455296,-9999.0,99,99,99,2.0,-9999.0,1,2010,105,2455302,-9999.0,6.0,-9999.0,705.5
1476,34.750793,-82.344971,262,SC,3,Acer,rubrum,red maple,Plantae,390,Ripe fruits,1,2010,111,2455308,-9999.0,111,111,111,6.0,-9999.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,901.0
1476,34.750793,-82.344971,262,SC,3,Acer,rubrum,red maple,Plantae,483,Leaves,1,2010,99,2455296,-9999.0,99,99,99,2.0,-9999.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,705.5
1476,34.750793,-82.344971,262,SC,3,Acer,rubrum,red maple,Plantae,501,Open flowers,0,-9999,-9999,-9999,-9999.0,-9999,-9999,-9999,-9999.0,-9999.0,1,2010,79,2455276,-9999.0,18.0,-9999.0,-9999.0
1581,42.088829,-70.936188,28,MA,3,Acer,rubrum,red maple,Plantae,184,All leaves fallen (deciduous),0,-9999,-9999,-9999,-9999.0,-9999,-9999,-9999,-9999.0,-9999.0,1,2010,95,2455292,-9999.0,20.0,-9999.0,-9999.0
1581,42.088829,-70.936188,28,MA,3,Acer,rubrum,red maple,Plantae,371,Breaking leaf buds,1,2010,115,2455312,-9999.0,115,115,115,20.0,-9999.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,526.25
1597,48.054951,-92.765915,418,MN,3,Acer,rubrum,red maple,Plantae,180,>=75% of full leaf size (deciduous),2,2010,145,2455342,0.0,145,145,145,5.0,0.0,2,2010,271,2455468,0.0,2.0,0.0,587.0
1597,48.054951,-92.765915,418,MN,3,Acer,rubrum,red maple,Plantae,182,All leaves colored (deciduous),2,2010,264,2455461,1.5,262,265,264,11.5,1.5,2,2010,271,2455468,0.0,2.0,0.0,2536.375
1597,48.054951,-92.765915,418,MN,3,Acer,rubrum,red maple,Plantae,183,>=50% of leaves fallen (deciduous),1,2010,273,2455470,-9999.0,273,273,273,2.0,-9999.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,2628.5
1597,48.054951,-92.765915,418,MN,3,Acer,rubrum,red maple,Plantae,184,All leaves fallen (deciduous),1,2010,273,2455470,-9999.0,273,273,273,2.0,-9999.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,2628.5
1597,48.054951,-92.765915,418,MN,3,Acer,rubrum,red maple,Plantae,186,Full flowering (50%),2,2010,105,2455302,0.0,105,105,105,5.0,0.0,2,2010,123,2455320,0.0,7.0,0.0,191.5
1597,48.054951,-92.765915,418,MN,3,Acer,rubrum,red maple,Plantae,371,Breaking leaf buds,2,2010,115,2455312,0.0,115,115,115,10.0,0.0,2,2010,116,2455313,0.0,7.0,0.0,277.75
1597,48.054951,-92.765915,418,MN,3,Acer,rubrum,red maple,Plantae,390,Ripe fruits,2,2010,151,2455348,0.0,151,151,151,6.0,0.0,2,2010,151,2455348,0.0,14.0,0.0,688.0
1597,48.054951,-92.765915,418,MN,3,Acer,rubrum,red maple,Plantae,483,Leaves,2,2010,123,2455320,0.0,123,123,123,7.0,0.0,2,2010,140,2455337,0.0,5.0,0.0,344.25
1597,48.054951,-92.765915,418,MN,3,Acer,rubrum,red maple,Plantae,501,Open flowers,2,2010,100,2455297,0.0,100,100,100,8.0,0.0,2,2010,100,2455297,0.0,5.0,0.0,146.0
1601,38.377831,-85.921623,244,IN,3,Acer,rubrum,red maple,Plantae,371,Breaking leaf buds,1,2010,104,2455301,-9999.0,104,104,104,13.0,-9999.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,521.5
1601,38.377831,-85.921623,244,IN,3,Acer,rubrum,red maple,Plantae,483,Leaves,0,-9999,-9999,-9999,-9999.0,-9999,-9999,-9999,-9999.0,-9999.0,1,2010,91,2455288,-9999.0,13.0,-9999.0,-9999.0
1605,40.907997,-73.120705,45,NY,3,Acer,rubrum,red maple,Plantae,180,>=75% of full leaf size (deciduous),2,2010,108,2455305,3.0,105,111,108,4.0,2.0,2,2010,308,2455505,8.5,11.0,6.0,504.0
1605,40.907997,-73.120705,45,NY,3,Acer,rubrum,red maple,Plantae,181,>=50% of leaves colored (deciduous),0,-9999,-9999,-9999,-9999.0,-9999,-9999,-9999,-9999.0,-9999.0,2,2010,308,2455505,8.5,11.0,6.0,-9999.0
1605,40.907997,-73.120705,45,NY,3,Acer,rubrum,red maple,Plantae,182,All leaves colored (deciduous),1,2010,316,2455513,-9999.0,316,316,316,17.0,-9999.0,1,2010,316,2455513,-9999.0,5.0,-9999.0,4424.25
1605,40.907997,-73.120705,45,NY,3,Acer,rubrum,red maple,Plantae,183,>=50% of leaves fallen (deciduous),1,2010,316,2455513,-9999.0,316,316,316,17.0,-9999.0,2,2010,308,2455505,8.5,11.0,6.0,4424.25
1605,40.907997,-73.120705,45,NY,3,Acer,rubrum,red maple,Plantae,184,All leaves fallen (deciduous),2,2010,319,2455516,2.5,316,321,319,11.0,6.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,4451.375
1605,40.907997,-73.120705,45,NY,3,Acer,rubrum,red maple,Plantae,186,Full flowering (50%),2,2010,84,2455281,0.0,84,84,84,2.5,0.5,2,2010,96,2455293,0.0,7.0,0.0,242.0
1605,40.907997,-73.120705,45,NY,3,Acer,rubrum,red maple,Plantae,371,Breaking leaf buds,2,2010,103,2455300,0.0,103,103,103,7.0,0.0,3,2010,111,2455308,0.0,15.0,0.0,449.75
1605,40.907997,-73.120705,45,NY,3,Acer,rubrum,red maple,Plantae,390,Ripe fruits,2,2010,103,2455300,0.0,103,103,103,7.0,0.0,3,2010,111,2455308,0.0,15.0,0.0,449.75
1605,40.907997,-73.120705,45,NY,3,Acer,rubrum,red maple,Plantae,483,Leaves,2,2010,105,2455302,0.0,105,105,105,2.0,0.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,473.0
1605,40.907997,-73.120705,45,NY,3,Acer,rubrum,red maple,Plantae,501,Open flowers,0,-9999,-9999,-9999,-9999.0,-9999,-9999,-9999,-9999.0,-9999.0,2,2010,96,2455293,0.0,7.0,0.0,-9999.0
1668,40.866283,-73.875717,25,NY,3,Acer,rubrum,red maple,Plantae,180,>=75% of full leaf size (deciduous),2,2010,113,2455310,1.0,112,114,113,4.5,2.5,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,664.125
1668,40.866283,-73.875717,25,NY,3,Acer,rubrum,red maple,Plantae,182,All leaves colored (deciduous),2,2010,310,2455507,0.0,310,310,310,14.0,0.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,4727.5
1668,40.866283,-73.875717,25,NY,3,Acer,rubrum,red maple,Plantae,183,>=50% of leaves fallen (deciduous),2,2010,313,2455510,3.0,310,316,313,10.0,4.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,4752.75
1668,40.866283,-73.875717,25,NY,3,Acer,rubrum,red maple,Plantae,184,All leaves fallen (deciduous),2,2010,322,2455519,0.0,322,322,322,6.0,0.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,4847.5
